year,province,district,province_district,year_province_district,population
2000,rize,ikizdere,rize_ikizdere,2000_rize_ikizdere,10710
2000,rize,iyidere,rize_iyidere,2000_rize_iyidere,10074
2000,rize,kalkandere,rize_kalkandere,2000_rize_kalkandere,19131
2000,rize,merkez,rize_merkez,2000_rize_merkez,127320
2000,rize,pazar,rize_pazar,2000_rize_pazar,32215
2000,sakarya,akyazi,sakarya_akyazi,2000_sakarya_akyazi,77536
2000,sakarya,ferizli,sakarya_ferizli,2000_sakarya_ferizli,24383
2000,sakarya,geyve,sakarya_geyve,2000_sakarya_geyve,44907
2000,sakarya,hendek,sakarya_hendek,2000_sakarya_hendek,63703
2000,sakarya,karapurcek,sakarya_karapurcek,2000_sakarya_karapurcek,11073
2000,sakarya,karasu,sakarya_karasu,2000_sakarya_karasu,54630
2000,sakarya,kaynarca,sakarya_kaynarca,2000_sakarya_kaynarca,24339
2000,sakarya,kocaali,sakarya_kocaali,2000_sakarya_kocaali,30676
2000,sakarya,merkez,sakarya_merkez,2000_sakarya_merkez,340825
2000,sakarya,pamukova,sakarya_pamukova,2000_sakarya_pamukova,24072
2000,sakarya,sapanca,sakarya_sapanca,2000_sakarya_sapanca,36496
2000,sakarya,sogutlu,sakarya_sogutlu,2000_sakarya_sogutlu,14316
2000,sakarya,tarakli,sakarya_tarakli,2000_sakarya_tarakli,9212
2000,samsun,42143,samsun_42143,2000_samsun_42143,25820
2000,samsun,alacam,samsun_alacam,2000_samsun_alacam,37490
2000,samsun,asarcik,samsun_asarcik,2000_samsun_asarcik,18267
2000,samsun,ayvacik,samsun_ayvacik,2000_samsun_ayvacik,24275
2000,samsun,bafra,samsun_bafra,2000_samsun_bafra,157010
2000,samsun,carsamba,samsun_carsamba,2000_samsun_carsamba,131194
2000,samsun,havza,samsun_havza,2000_samsun_havza,53512
2000,samsun,kavak,samsun_kavak,2000_samsun_kavak,27371
2000,samsun,ladik,samsun_ladik,2000_samsun_ladik,22041
2000,samsun,merkez,samsun_merkez,2000_samsun_merkez,437189
2000,samsun,salipazari,samsun_salipazari,2000_samsun_salipazari,25113
2000,samsun,tekkekoy,samsun_tekkekoy,2000_samsun_tekkekoy,50476
2000,samsun,terme,samsun_terme,2000_samsun_terme,82608
2000,samsun,vezirkopru,samsun_vezirkopru,2000_samsun_vezirkopru,106139
2000,samsun,yakakent,samsun_yakakent,2000_samsun_yakakent,10632
2000,sanliurfa,akcakale,sanliurfa_akcakale,2000_sanliurfa_akcakale,77261
2000,sanliurfa,birecik,sanliurfa_birecik,2000_sanliurfa_birecik,74671
2000,sanliurfa,bozova,sanliurfa_bozova,2000_sanliurfa_bozova,65842
2000,sanliurfa,ceylanpinar,sanliurfa_ceylanpinar,2000_sanliurfa_ceylanpinar,67817
2000,sanliurfa,halfeti,sanliurfa_halfeti,2000_sanliurfa_halfeti,34402
2000,sanliurfa,harran,sanliurfa_harran,2000_sanliurfa_harran,56258
2000,sanliurfa,hilvan,sanliurfa_hilvan,2000_sanliurfa_hilvan,38411
2000,sanliurfa,merkez,sanliurfa_merkez,2000_sanliurfa_merkez,534706
2000,sanliurfa,siverek,sanliurfa_siverek,2000_sanliurfa_siverek,224102
2000,sanliurfa,suruc,sanliurfa_suruc,2000_sanliurfa_suruc,82247
2000,sanliurfa,viransehir,sanliurfa_viransehir,2000_sanliurfa_viransehir,187705
2000,siirt,aydinlar,siirt_aydinlar,2000_siirt_aydinlar,5054
2000,siirt,baykan,siirt_baykan,2000_siirt_baykan,31500
2000,siirt,eruh,siirt_eruh,2000_siirt_eruh,15455
2000,siirt,kurtalan,siirt_kurtalan,2000_siirt_kurtalan,53521
2000,siirt,merkez,siirt_merkez,2000_siirt_merkez,107313
2000,siirt,pervari,siirt_pervari,2000_siirt_pervari,28834
2000,siirt,sirvan,siirt_sirvan,2000_siirt_sirvan,21999
2000,sinop,ayancik,sinop_ayancik,2000_sinop_ayancik,26047
2000,sinop,boyabat,sinop_boyabat,2000_sinop_boyabat,45193
2000,sinop,dikmen,sinop_dikmen,2000_sinop_dikmen,9475
2000,sinop,duragan,sinop_duragan,2000_sinop_duragan,28792
2000,sinop,erfelek,sinop_erfelek,2000_sinop_erfelek,13812
2000,sinop,gerze,sinop_gerze,2000_sinop_gerze,23295
2000,sinop,merkez,sinop_merkez,2000_sinop_merkez,49839
2000,sinop,sarayduzu,sinop_sarayduzu,2000_sinop_sarayduzu,8217
2000,sinop,turkeli,sinop_turkeli,2000_sinop_turkeli,20904
2000,sirnak,beytussebap,sirnak_beytussebap,2000_sirnak_beytussebap,20659
2000,sirnak,cizre,sirnak_cizre,2000_sirnak_cizre,82042
2000,sirnak,guclukonak,sirnak_guclukonak,2000_sirnak_guclukonak,10300
2000,sirnak,idil,sirnak_idil,2000_sirnak_idil,59993
2000,sirnak,merkez,sirnak_merkez,2000_sirnak_merkez,69853
2000,sirnak,silopi,sirnak_silopi,2000_sirnak_silopi,75192
2000,sirnak,uludere,sirnak_uludere,2000_sirnak_uludere,35158
2000,sivas,akincilar,sivas_akincilar,2000_sivas_akincilar,8353
2000,sivas,altinyayla,sivas_altinyayla,2000_sivas_altinyayla,15713
2000,sivas,divrigi,sivas_divrigi,2000_sivas_divrigi,23313
2000,sivas,dogansar,sivas_dogansar,2000_sivas_dogansar,6314
2000,sivas,gemerek,sivas_gemerek,2000_sivas_gemerek,54692
2000,sivas,golova,sivas_golova,2000_sivas_golova,6272
2000,sivas,gurun,sivas_gurun,2000_sivas_gurun,26742
2000,sivas,hafik,sivas_hafik,2000_sivas_hafik,19213
2000,sivas,imranli,sivas_imranli,2000_sivas_imranli,13883
2000,sivas,kangal,sivas_kangal,2000_sivas_kangal,37049
2000,sivas,koyulhisar,sivas_koyulhisar,2000_sivas_koyulhisar,24934
2000,sivas,merkez,sivas_merkez,2000_sivas_merkez,299935
2000,sivas,sarkisla,sivas_sarkisla,2000_sivas_sarkisla,49318
2000,sivas,susehri,sivas_susehri,2000_sivas_susehri,44731
2000,sivas,ulas,sivas_ulas,2000_sivas_ulas,14972
2000,sivas,yildizeli,sivas_yildizeli,2000_sivas_yildizeli,76232
2000,sivas,zara,sivas_zara,2000_sivas_zara,33425
2000,tekirdag,cerkezkoy,tekirdag_cerkezkoy,2000_tekirdag_cerkezkoy,82685
2000,tekirdag,corlu,tekirdag_corlu,2000_tekirdag_corlu,179033
2000,tekirdag,hayrabolu,tekirdag_hayrabolu,2000_tekirdag_hayrabolu,40130
2000,tekirdag,malkara,tekirdag_malkara,2000_tekirdag_malkara,59125
2000,tekirdag,marmaraereglisi,tekirdag_marmaraereglisi,2000_tekirdag_marmaraereglisi,19955
2000,tekirdag,merkez,tekirdag_merkez,2000_tekirdag_merkez,142105
2000,tekirdag,muratli,tekirdag_muratli,2000_tekirdag_muratli,26681
2000,tekirdag,saray,tekirdag_saray,2000_tekirdag_saray,41217
2000,tekirdag,sarkoy,tekirdag_sarkoy,2000_tekirdag_sarkoy,32660
2000,tokat,almus,tokat_almus,2000_tokat_almus,43470
2000,tokat,artova,tokat_artova,2000_tokat_artova,16246
2000,tokat,basciftlik,tokat_basciftlik,2000_tokat_basciftlik,13321
2000,tokat,erbaa,tokat_erbaa,2000_tokat_erbaa,100586
2000,tokat,merkez,tokat_merkez,2000_tokat_merkez,174700
2000,tokat,niksar,tokat_niksar,2000_tokat_niksar,90672
2000,tokat,pazar,tokat_pazar,2000_tokat_pazar,20295
2000,tokat,resadiye,tokat_resadiye,2000_tokat_resadiye,101900
2000,tokat,sulusaray,tokat_sulusaray,2000_tokat_sulusaray,11202
2000,tokat,turhal,tokat_turhal,2000_tokat_turhal,130985
2000,tokat,yesilyurt,tokat_yesilyurt,2000_tokat_yesilyurt,14511
2000,tokat,zile,tokat_zile,2000_tokat_zile,110139
2000,trabzon,akcaabat,trabzon_akcaabat,2000_trabzon_akcaabat,120693
2000,trabzon,arakli,trabzon_arakli,2000_trabzon_arakli,62139
2000,trabzon,arsin,trabzon_arsin,2000_trabzon_arsin,35863
2000,trabzon,besikduzu,trabzon_besikduzu,2000_trabzon_besikduzu,47331
2000,trabzon,carsibasi,trabzon_carsibasi,2000_trabzon_carsibasi,17456
2000,trabzon,caykara,trabzon_caykara,2000_trabzon_caykara,35435
2000,trabzon,dernekpazari,trabzon_dernekpazari,2000_trabzon_dernekpazari,8127
2000,trabzon,duzkoy,trabzon_duzkoy,2000_trabzon_duzkoy,24892
2000,trabzon,hayrat,trabzon_hayrat,2000_trabzon_hayrat,21308
2000,trabzon,koprubasi,trabzon_koprubasi,2000_trabzon_koprubasi,10827
2000,trabzon,macka,trabzon_macka,2000_trabzon_macka,42557
2000,trabzon,merkez,trabzon_merkez,2000_trabzon_merkez,283233
2000,trabzon,of,trabzon_of,2000_trabzon_of,78560
2000,trabzon,salpazari,trabzon_salpazari,2000_trabzon_salpazari,23390
2000,trabzon,surmene,trabzon_surmene,2000_trabzon_surmene,42256
2000,trabzon,tonya,trabzon_tonya,2000_trabzon_tonya,28107
2000,trabzon,vakfikebir,trabzon_vakfikebir,2000_trabzon_vakfikebir,53227
2000,trabzon,yomra,trabzon_yomra,2000_trabzon_yomra,39736
2000,tunceli,cemisgezek,tunceli_cemisgezek,2000_tunceli_cemisgezek,9773
2000,tunceli,hozat,tunceli_hozat,2000_tunceli_hozat,9143
2000,tunceli,mazgirt,tunceli_mazgirt,2000_tunceli_mazgirt,12957
2000,tunceli,merkez,tunceli_merkez,2000_tunceli_merkez,30323
2000,tunceli,nazimiye,tunceli_nazimiye,2000_tunceli_nazimiye,5604
2000,tunceli,ovacik,tunceli_ovacik,2000_tunceli_ovacik,8522
2000,tunceli,pertek,tunceli_pertek,2000_tunceli_pertek,13199
2000,tunceli,pulumur,tunceli_pulumur,2000_tunceli_pulumur,4063
2000,usak,banaz,usak_banaz,2000_usak_banaz,43350
2000,usak,esme,usak_esme,2000_usak_esme,38869
2000,usak,karahalli,usak_karahalli,2000_usak_karahalli,14423
2000,usak,merkez,usak_merkez,2000_usak_merkez,179458
2000,usak,sivasli,usak_sivasli,2000_usak_sivasli,26196
2000,usak,ulubey,usak_ulubey,2000_usak_ulubey,20017
2000,van,bahcesaray,van_bahcesaray,2000_van_bahcesaray,16795
2000,van,baskale,van_baskale,2000_van_baskale,55563
2000,van,caldiran,van_caldiran,2000_van_caldiran,56485
2000,van,catak,van_catak,2000_van_catak,23816
2000,van,edremit,van_edremit,2000_van_edremit,18005
2000,van,ercis,van_ercis,2000_van_ercis,147421
2000,van,gevas,van_gevas,2000_van_gevas,29557
2000,van,gurpinar,van_gurpinar,2000_van_gurpinar,37226
2000,van,merkez,van_merkez,2000_van_merkez,356494
2000,van,muradiye,van_muradiye,2000_van_muradiye,54692
2000,van,ozalp,van_ozalp,2000_van_ozalp,59892
2000,van,saray,van_saray,2000_van_saray,21578
2000,yalova,altinova,yalova_altinova,2000_yalova_altinova,22801
2000,yalova,armutlu,yalova_armutlu,2000_yalova_armutlu,7858
2000,yalova,ciftlikkoy,yalova_ciftlikkoy,2000_yalova_ciftlikkoy,24789
2000,yalova,cinarcik,yalova_cinarcik,2000_yalova_cinarcik,21650
2000,yalova,merkez,yalova_merkez,2000_yalova_merkez,86091
2000,yalova,termal,yalova_termal,2000_yalova_termal,5404
2000,yozgat,akdagmadeni,yozgat_akdagmadeni,2000_yozgat_akdagmadeni,61373
2000,yozgat,aydincik,yozgat_aydincik,2000_yozgat_aydincik,25955
2000,yozgat,bogazliyan,yozgat_bogazliyan,2000_yozgat_bogazliyan,67184
2000,yozgat,candir,yozgat_candir,2000_yozgat_candir,19037
2000,yozgat,cayiralan,yozgat_cayiralan,2000_yozgat_cayiralan,32880
2000,yozgat,cekerek,yozgat_cekerek,2000_yozgat_cekerek,40689
2000,yozgat,kadisehri,yozgat_kadisehri,2000_yozgat_kadisehri,23317
2000,yozgat,merkez,yozgat_merkez,2000_yozgat_merkez,113614
2000,yozgat,saraykent,yozgat_saraykent,2000_yozgat_saraykent,26077
2000,yozgat,sarikaya,yozgat_sarikaya,2000_yozgat_sarikaya,58026
2000,yozgat,sefaatli,yozgat_sefaatli,2000_yozgat_sefaatli,30013
2000,yozgat,sorgun,yozgat_sorgun,2000_yozgat_sorgun,120262
2000,yozgat,yenifakili,yozgat_yenifakili,2000_yozgat_yenifakili,15603
2000,yozgat,yerkoy,yozgat_yerkoy,2000_yozgat_yerkoy,48889
2000,zonguldak,alapli,zonguldak_alapli,2000_zonguldak_alapli,44578
2000,zonguldak,caycuma,zonguldak_caycuma,2000_zonguldak_caycuma,100685
2000,zonguldak,devrek,zonguldak_devrek,2000_zonguldak_devrek,66518
2000,zonguldak,eregli,zonguldak_eregli,2000_zonguldak_eregli,159808
2000,zonguldak,gokcebey,zonguldak_gokcebey,2000_zonguldak_gokcebey,25588
2000,zonguldak,merkez,zonguldak_merkez,2000_zonguldak_merkez,218422
