year,province,region_code,population,gdpk,prisons_total,prisons_closed,prisons_open,prisons_semiopen,prisons_juvenile,cr_educ_total,cr_educ_illiterate,cr_educ_litnoschool,cr_ educ_primaryfour,cr_educ_primaryeight,cr_educ_juniorhs,cr_educ_hs,cr_educ_uni,cr_educ_unknown,cd_type_total,cr_type_total,cd_type_homicide,cr_type_homicide,cd_type_assault,cr_type_assault,cd_ type_sexual,cr_type_sexual,cd_type_kidnapping,cr_type_kidnapping,cd_type_defamation,cr_type_defamation,cd_type_theft,cr_type_theft,cd_type_robbery,cr_type_robbery,cd_type_swindling,cr_type_swindling,cd_type_drugspc,cr_type_drugspc,cd_type_drugsuse,cr_type_drugsuse,cd_type_forgery,cr_type_forgery,cd_type_badtreatment,cr_type_badtreatment,cd_type_embezzlement,cr_type_embezzlement,cd_type_bribery,cr_type_bribery,cd_type_smuggling,cr_type_smuggling,cd_type_traffic,cr_type_traffic,cd_type_forestry,cr_type_forestry,cd_type_arms,cr_type_arms,cd_type_bankruptcy,cr_type_bankruptcy,cd_type_military,cr_type_military,cd_type_cheque,cr_type_cheque,cd_type_threat,cr_type_threat,cd_type_propertydamage,cr_type_propertydamage,cd_type_performanceprevention,cr_type_performanceprevention,cd_type_familyprotection,cr_type_familyprotection,cd_type_other,cr_type_other,cd_type_unknown,cr_type_unknown,registered_voters_loc,registered_voters_gen,registered_voters_ref,participation_rate,participation_rate15,participation_rate_loc,participation_ref,akp_gen,akp_15,chp_gen,chp_15,mhp_gen,mhp_15,hdp_gen,hdp_15,loc_mayors,mhp_loc,akp_loc,chp_loc,ref_yes,ref_no,crude_divorce_rate100,divorce_byd_1_10,divorce_byd_11_15,divorce_byd_16,divorce_byd_below1,divorce_byd_1,divorce_byd_2,crude_suicide_rate1000,suicides_male_total,suicides_female_total,suicides_male_below15,suicides_male_15,suicides_male_25,suicides_male_35,suicides_male_45,suicides_male_55,suicides_male_65,suicides_male_75,suicides_female_below15,suicides_female_15,suicides_female_25,suicides_female_35,suicides_female_45,suicides_female_55,suicides_female_65,suicides_female_75,vs_akp,vs_chp,vs_mhp,vs_hdp,ms_akp,ms_chp,ms_mhp,educ_hs,educ_col,region
2000,bursa,TR411,2125140,4626,13,12,1,0,0,4673,49,46,3652,0,400,410,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,28,1,7,6,16,10,9,2,2,0,9,7,4,2,3,1,2,43,27,7,11,0.6438356164383562,0.1095890410958904,0,370775,100258,marmara
2000,canakkale,TR222,464975,3840,11,10,1,0,0,1752,26,33,1432,0,118,124,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,0,4,0,3,2,5,0,0,0,0,0,1,0,0,1,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,77029,21692,marmara
2000,cankiri,TR822,270355,2619,5,5,0,0,0,254,1,2,212,0,17,19,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,40700,8679,icanadolu
2000,corum,TR833,597065,2196,10,8,2,0,0,992,23,22,818,0,72,42,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,0,3,2,2,2,1,0,0,0,5,2,0,0,0,1,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,57233,16338,karadeniz
2000,denizli,TR322,850029,3686,9,9,0,0,0,2382,40,30,1893,0,168,202,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,0,2,0,5,1,0,0,0,0,2,1,0,0,1,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,121634,36755,ege
2000,diyarbakir,TRC22,1362708,2095,10,10,0,0,0,1143,133,158,590,0,133,114,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,1,9,5,0,1,0,0,0,1,11,4,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,132450,30313,guneydogu
2000,duzce,TR423,314266,3618,2,2,0,0,0,365,7,3,330,0,11,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,34553,982,karadeniz
2000,edirne,TR212,402606,3251,7,6,1,0,0,1436,41,23,1070,0,147,124,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,0,2,4,0,1,2,1,3,0,2,0,0,1,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,72055,18976,marmara
2000,elazig,TRB12,569616,2729,6,5,0,0,1,647,19,11,360,0,118,123,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,0,5,3,1,1,1,1,1,0,0,5,1,0,0,0,1,43,27,7,11,0.6438356164383562,0.1095890410958904,0,81771,22553,dogu
2000,erzincan,TRA12,316841,3673,6,5,1,0,0,242,8,23,149,0,31,28,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,55901,11668,dogu
2000,erzurum,TRA11,937389,2037,9,8,1,0,0,1099,16,20,834,0,109,106,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,1,0,0,0,1,0,0,0,2,2,1,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,34128,3074,dogu
2000,eskisehir,TR412,706009,5187,7,6,1,0,0,1591,30,15,1069,0,210,230,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,12,0,4,5,1,8,3,1,0,1,6,1,1,1,1,1,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,156870,41744,icanadolu
2000,gaziantep,TRC11,1285249,3247,7,7,0,0,0,1403,85,306,770,0,140,87,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,17,1,4,2,3,5,0,1,0,0,9,3,1,1,1,1,1,43,27,7,11,0.6438356164383562,0.1095890410958904,0,124243,31377,guneydogu
2000,giresun,TR903,523819,2299,7,6,1,0,0,509,3,12,383,0,44,61,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,77304,16944,karadeniz
2000,gumushane,TR906,186953,2917,3,3,0,0,0,79,2,5,45,0,11,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,24548,5105,karadeniz
2000,hakkari,TRB24,236581,1827,4,4,0,0,0,186,49,24,79,0,24,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,25758,4833,dogu
2000,hatay,TR631,1253726,1559,9,9,0,0,0,1199,30,63,855,0,122,101,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8,1,9,6,2,5,1,1,0,0,5,2,0,1,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,155344,38089,akdeniz
2000,igdir,TRA23,168634,1697,3,3,0,0,0,109,8,15,58,0,13,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,1,2,0,0,0,0,0,1,5,1,1,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,17032,4108,dogu
2000,isparta,TR612,513681,2190,9,8,1,0,0,895,12,6,694,0,76,89,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,0,5,4,3,4,0,1,1,0,0,1,2,0,0,0,1,43,27,7,11,0.6438356164383562,0.1095890410958904,0,101913,24924,akdeniz
2000,istanbul,TR100,10018735,8110,9,8,0,0,1,12905,316,196,7834,0,1907,2109,543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,69,3,39,44,35,28,14,11,1,0,25,15,12,8,4,4,1,43,27,7,11,0.6438356164383562,0.1095890410958904,0,2177483,707696,marmara
2000,izmir,TR310,3370866,3444,19,16,2,0,1,5847,108,162,4372,0,551,518,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,71,1,23,18,23,18,16,5,2,0,31,16,7,3,4,9,1,43,27,7,11,0.6438356164383562,0.1095890410958904,0,725295,241338,ege
2000,kahramanmaras,TR632,1002384,2290,7,7,0,0,0,994,21,17,818,0,72,53,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,0,4,3,2,1,1,1,0,1,5,2,2,0,2,0,2,43,27,7,11,0.6438356164383562,0.1095890410958904,0,100751,28275,akdeniz
2000,karabuk,TR812,225102,3413,4,4,0,0,0,252,0,3,199,0,23,23,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,26405,9519,karadeniz
2000,karaman,TR522,243210,4467,2,2,0,0,0,228,6,6,187,0,17,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,2,2,2,0,0,0,0,0,1,1,1,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,29565,7587,icanadolu
2000,kars,TRA22,325016,1811,7,7,0,0,0,456,8,15,304,0,77,48,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,16,0,4,4,1,1,0,0,0,2,11,1,0,1,1,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,40931,8575,dogu
2000,kastamonu,TR821,375476,2871,11,10,1,0,0,481,11,9,380,0,38,38,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0,2,2,0,1,2,0,0,0,1,0,1,0,1,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,41346,11092,karadeniz
2000,kayseri,TR721,1060432,4995,12,11,1,0,0,1071,28,21,713,0,177,120,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,162168,43285,icanadolu
2000,kilis,TRC13,114724,2102,1,1,0,0,0,79,7,11,47,0,10,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,11628,2978,guneydogu
2000,kirikkale,TR711,383508,2797,4,4,0,0,0,581,28,19,337,0,97,85,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,69716,12596,icanadolu
2000,kirklareli,TR213,328461,4040,5,5,0,0,0,830,11,14,683,0,70,43,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,59357,15154,marmara
2000,kirsehir,TR715,253239,2994,3,2,1,0,0,399,5,8,274,0,65,41,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,2,2,0,1,0,1,0,0,1,1,0,1,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,30681,87,icanadolu
2000,kocaeli,TR421,1206085,8087,6,6,0,0,0,1427,46,19,982,0,216,140,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12,0,11,9,3,4,4,0,1,1,4,2,4,1,0,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,219692,52858,marmara
2000,konya,TR521,2192166,3680,18,16,2,0,0,2611,41,34,2089,0,221,183,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,9,2,6,5,2,6,4,0,2,0,4,2,1,0,2,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,241524,74153,icanadolu
2000,kutahya,TR333,656903,2448,8,7,1,0,0,1245,25,27,977,0,122,81,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,3,0,1,0,0,0,0,0,4,1,0,0,1,0,0,43,27,7,11,0.6438356164383562,0.1095890410958904,0,67366,19862,ege
